chr,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,mid,direction,is_sig
chr21,30210904,30211167,264,*,4,0.8142773026484712,-0.333979510432236,-0.5477225575051667,0.8312621083967301,0.9916980113371251,141421,141424,4,30211035,Hypo (ALS<Ctrl),FALSE
chr21,36698224,36698365,142,*,7,0.7312420548344369,0.3260276173583631,0.547722557467939,0.8312975476066721,0.9916980113371251,208301,208307,7,36698294,Hyper (ALS>Ctrl),FALSE
chr21,19355803,19355918,116,*,3,0.18286775219527715,-0.2922361484671737,-0.5474530223122541,0.8314747436563814,0.9916980113371251,60733,60735,3,19355860,Hypo (ALS<Ctrl),FALSE
chr21,19888878,19889160,283,*,7,0.7191183596232865,0.2803408407700284,0.5472171252971012,0.8315751547512168,0.9916980113371251,64400,64406,7,19889019,Hyper (ALS>Ctrl),FALSE
chr21,36665185,36665336,152,*,8,1.4314817742573847,0.2739607996869028,0.5471883464512699,0.831598780891178,0.9916980113371251,207844,207851,8,36665260,Hyper (ALS>Ctrl),FALSE
chr21,22304058,22304158,101,*,4,0.4397768548650222,0.26255837281330935,0.5470973992278468,0.831616500496149,0.9916980113371251,80321,80324,4,22304108,Hyper (ALS>Ctrl),FALSE
chr21,30407242,30407809,568,*,4,0.580724251693923,-0.2537190937667265,-0.547065113548094,0.8316460331711005,0.9916980113371251,142859,142862,4,30407525,Hypo (ALS<Ctrl),FALSE
chr21,9020275,9020539,265,*,10,0.525557934473382,-0.16356473698111534,-0.5469873330022725,0.8316696593110617,0.9916980113371251,5634,5643,10,9020407,Hypo (ALS<Ctrl),FALSE
chr21,40350093,40350125,33,*,3,0.2612116964208183,-0.13986751031088165,-0.5469683780715964,0.8316696593110617,0.9916980113371251,247868,247870,3,40350109,Hypo (ALS<Ctrl),FALSE
chr21,25033740,25034012,273,*,3,0.47543743578455006,-0.2608935100781621,-0.5468528722588848,0.8316991919860133,0.9916980113371251,99790,99792,3,25033876,Hypo (ALS<Ctrl),FALSE
chr21,34907709,34908196,488,*,8,0.8010814562418188,-0.2170242946930831,-0.5467914516296123,0.8317228181259746,0.9916980113371251,188828,188835,8,34907952,Hypo (ALS<Ctrl),FALSE
chr21,18678160,18678354,195,*,3,0.6137920187064587,0.37011091733027157,0.5467416797074215,0.8317287246609649,0.9916980113371251,56173,56175,3,18678257,Hyper (ALS>Ctrl),FALSE
chr21,19034206,19034301,96,*,4,0.4746743654979175,0.27261910775444725,0.546358907182879,0.8318704815007324,0.9916980113371251,58493,58496,4,19034253,Hyper (ALS>Ctrl),FALSE
chr21,46087885,46088428,544,*,4,0.7868905495597397,0.32246262631999584,0.5463452334062564,0.831882294570713,0.9916980113371251,316982,316985,4,46088156,Hyper (ALS>Ctrl),FALSE
chr21,38753656,38753798,143,*,4,0.2279805217002,-0.3752279759853629,-0.5459715572123778,0.8320772102253934,0.9916980113371251,230629,230632,4,38753727,Hypo (ALS<Ctrl),FALSE
chr21,10421610,10422236,627,*,14,1.1428617067975404,0.106591419169839,0.5457983742888695,0.8321244625053159,0.9916980113371251,12526,12539,14,10421923,Hyper (ALS>Ctrl),FALSE
chr21,10577708,10578189,482,*,7,0.5811131789060179,0.12638450867553822,0.5457930515771794,0.8321244625053159,0.9916980113371251,14175,14181,7,10577948,Hyper (ALS>Ctrl),FALSE
chr21,16716430,16716486,57,*,4,0.9650617655334806,-0.3126292220941012,-0.5455447255899798,0.8322544062751027,0.9916980113371251,43920,43923,4,16716458,Hypo (ALS<Ctrl),FALSE
chr21,41556093,41556127,35,*,4,0.4684405963568822,0.3129394040179397,0.5450011166490684,0.8324375088598025,0.9916980113371251,260472,260475,4,41556110,Hyper (ALS>Ctrl),FALSE
chr21,38995576,38996227,652,*,4,1.1762107582921342,0.3715198430002007,0.544949260913067,0.8324729480697444,0.9916980113371251,233351,233354,4,38995901,Hyper (ALS>Ctrl),FALSE
chr21,22318459,22319135,677,*,4,0.581005621022098,0.3591985034240129,0.5449491991587266,0.8324729480697444,0.9916980113371251,80402,80405,4,22318797,Hyper (ALS>Ctrl),FALSE
chr21,26950789,26951425,637,*,3,0.4370350157989134,-0.3085721406194946,-0.5448863511994211,0.8325142938146766,0.9916980113371251,116003,116005,3,26951107,Hypo (ALS<Ctrl),FALSE
chr21,15969233,15969701,469,*,6,1.471185928429833,0.20901084121786678,0.544797532587099,0.8325320134196474,0.9916980113371251,38050,38055,6,15969467,Hyper (ALS>Ctrl),FALSE
chr21,21355552,21355684,133,*,5,2.3020916842370207,-0.7650672128113412,-0.5446575034259304,0.8325733591645796,0.9916980113371251,75237,75241,5,21355618,Hypo (ALS<Ctrl),FALSE
chr21,43655758,43655869,112,*,3,0.3561666757450278,-0.2782497744500622,-0.5444474588590079,0.8326678637244247,0.9916980113371251,285549,285551,3,43655813,Hypo (ALS<Ctrl),FALSE
chr21,23950285,23950510,226,*,5,1.4435874960079014,0.3803655535557868,0.5443310539619106,0.8327092094693569,0.9916980113371251,91958,91962,5,23950397,Hyper (ALS>Ctrl),FALSE
chr21,23240266,23241310,1045,*,10,1.1183436788071515,0.2018250537000209,0.544328389519681,0.8327387421443084,0.9916980113371251,86613,86622,10,23240788,Hyper (ALS>Ctrl),FALSE
chr21,21020911,21021427,517,*,5,0.4365236140108358,-0.25200661874991576,-0.544141748211799,0.8328391532391438,0.9916980113371251,72720,72724,5,21021169,Hypo (ALS<Ctrl),FALSE
chr21,36668105,36668437,333,*,5,0.4513512093758115,-0.24212395536626377,-0.5440969427579837,0.832862779379105,0.9916980113371251,207879,207883,5,36668271,Hypo (ALS<Ctrl),FALSE
chr21,41074930,41075606,677,*,9,1.4169043740936271,0.17633751200144707,0.5440315989315798,0.832880498984076,0.9916980113371251,254630,254638,9,41075268,Hyper (ALS>Ctrl),FALSE
chr21,18286173,18286681,509,*,4,0.4642585004122884,-0.18766002716380806,-0.5437444790382077,0.8329809100789113,0.9916980113371251,53488,53491,4,18286427,Hypo (ALS<Ctrl),FALSE
chr21,31228482,31229030,549,*,6,0.8959025333687335,0.22821936329835532,0.5432145142627746,0.8331817322685819,0.9916980113371251,149933,149938,6,31228756,Hyper (ALS>Ctrl),FALSE
chr21,18018554,18018848,295,*,5,0.5800415502172721,-0.24532133989363225,-0.5429792333435056,0.8332467041534755,0.9916980113371251,51588,51592,5,18018701,Hypo (ALS<Ctrl),FALSE
chr21,21845509,21845803,295,*,13,2.9855937815121045,0.29831253195340046,0.5429262156926756,0.833258517223456,0.9916980113371251,78435,78447,13,21845656,Hyper (ALS>Ctrl),FALSE
chr21,24531152,24531328,177,*,4,1.2351439913545625,-0.4149442402339899,-0.542896714030637,0.833258517223456,0.9916980113371251,96049,96052,4,24531240,Hypo (ALS<Ctrl),FALSE
chr21,46126021,46126116,96,*,13,0.9719650037792991,-0.3297439918994809,-0.542895641329229,0.833258517223456,0.9916980113371251,317272,317284,13,46126068,Hypo (ALS<Ctrl),FALSE
chr21,26995294,26995434,141,*,4,0.311580685646735,-0.27929746908267683,-0.5428922204975682,0.8332644237584463,0.9916980113371251,116376,116379,4,26995364,Hypo (ALS<Ctrl),FALSE
chr21,18214681,18214831,151,*,7,1.1430838099091276,-0.25998857740594994,-0.5427922996040219,0.8333234891083495,0.9916980113371251,52891,52897,7,18214756,Hypo (ALS<Ctrl),FALSE
chr21,23792593,23792793,201,*,3,1.317651459138428,0.46469135363806763,0.5422793331848355,0.8335420309029911,0.9916980113371251,90632,90634,3,23792693,Hyper (ALS>Ctrl),FALSE
chr21,45608902,45609016,115,*,4,1.284331858588282,-0.5069030804795245,-0.5422025517841218,0.8335715635779426,0.9916980113371251,311086,311089,4,45608959,Hypo (ALS<Ctrl),FALSE
chr21,43868162,43868390,229,*,5,0.2733071287820919,0.23068209862455255,0.5417743319841235,0.8336896942777489,0.9916980113371251,289102,289106,5,43868276,Hyper (ALS>Ctrl),FALSE
chr21,38438917,38439781,865,*,10,2.8776899369745133,0.22479971107418853,0.541524936790361,0.8337841988375939,0.9916980113371251,226962,226971,10,38439349,Hyper (ALS>Ctrl),FALSE
chr21,14197732,14198180,449,*,3,0.5028488063946375,0.31070510999501433,0.5414433477819772,0.8337960119075746,0.9916980113371251,25237,25239,3,14197956,Hyper (ALS>Ctrl),FALSE
chr21,35082707,35083001,295,*,5,0.47432348421008597,-0.3796453667364832,-0.5413111259990091,0.8338373576525068,0.9916980113371251,190557,190561,5,35082854,Hypo (ALS<Ctrl),FALSE
chr21,29317624,29317887,264,*,5,1.221947106874057,-0.24213133686251287,-0.5409725674995269,0.8339909275622549,0.9916980113371251,133885,133889,5,29317755,Hypo (ALS<Ctrl),FALSE
chr21,24252079,24252469,391,*,5,0.342351915548457,0.10057190394795738,0.5408430501544407,0.8340263667721968,0.9916980113371251,94117,94121,5,24252274,Hyper (ALS>Ctrl),FALSE
chr21,16808731,16809113,383,*,3,1.2174189052458007,-0.3303434955520621,-0.5406862290061613,0.834067712517129,0.9916980113371251,44541,44543,3,16808922,Hypo (ALS<Ctrl),FALSE
chr21,42377473,42377870,398,*,11,1.4144844902858484,0.1787449270230085,0.5405631297885479,0.8341208713320418,0.9916980113371251,272553,272563,11,42377671,Hyper (ALS>Ctrl),FALSE
chr21,26341477,26342130,654,*,5,1.2899785033442268,-0.20839890570226838,-0.5404697054552068,0.8341681236119642,0.9916980113371251,111002,111006,5,26341803,Hypo (ALS<Ctrl),FALSE
chr21,23980167,23980684,518,*,7,1.230980203913864,0.22033662702378198,0.5400266365128169,0.8343984784765865,0.9916980113371251,92215,92221,7,23980425,Hyper (ALS>Ctrl),FALSE
chr21,37111695,37111787,93,*,3,0.20825376246853644,-0.8004078868925201,-0.5397094444753845,0.8345284222463734,0.9916980113371251,213965,213967,3,37111741,Hypo (ALS<Ctrl),FALSE
chr21,24725025,24725487,463,*,3,0.3877420706379804,-0.4561461891652174,-0.5397032353060679,0.8345284222463734,0.9916980113371251,97517,97519,3,24725256,Hypo (ALS<Ctrl),FALSE
chr21,32586097,32586233,137,*,4,0.20152249160821506,-0.13012610073386016,-0.539429017542412,0.8346701790861409,0.9916980113371251,166331,166334,4,32586165,Hypo (ALS<Ctrl),FALSE
chr21,22866399,22868354,1956,*,10,1.008185906937155,0.14795044140540298,0.5393674559483885,0.8346878986911118,0.9916980113371251,84164,84173,10,22867376,Hyper (ALS>Ctrl),FALSE
chr21,31365458,31365490,33,*,3,0.18013385488558584,-0.8206337596176634,-0.5392183308859375,0.834746964041015,0.9916980113371251,151661,151663,3,31365474,Hypo (ALS<Ctrl),FALSE
chr21,35411591,35411633,43,*,6,0.3949713342380125,-0.16573897005390587,-0.5391068801675573,0.8348060293909181,0.9916980113371251,193582,193587,6,35411612,Hypo (ALS<Ctrl),FALSE
chr21,39884154,39884594,441,*,8,1.5176081785549835,-0.20020817911685526,-0.5385884991679387,0.8350009450455984,0.9916980113371251,243308,243315,8,39884374,Hypo (ALS<Ctrl),FALSE
chr21,23378884,23379351,468,*,7,2.188499857895599,0.34144340325345507,0.5382934582100399,0.8351072626754241,0.9916980113371251,87556,87562,7,23379117,Hyper (ALS>Ctrl),FALSE
chr21,13402869,13403634,766,*,11,0.7485882386153722,-0.16272619512613698,-0.5382875167850587,0.8351072626754241,0.9916980113371251,21393,21403,11,13403251,Hypo (ALS<Ctrl),FALSE
chr21,27454504,27454568,65,*,3,0.37994118639188473,-0.3002560434620928,-0.5380642292758636,0.8351781410953079,0.9916980113371251,119832,119834,3,27454536,Hypo (ALS<Ctrl),FALSE
chr21,37097440,37097820,381,*,3,0.31235272556022464,0.3002560434620923,0.5380642292758625,0.8351781410953079,0.9916980113371251,213848,213850,3,37097630,Hyper (ALS>Ctrl),FALSE
chr21,13446226,13447097,872,*,4,0.3485154539751171,-0.35110666481337577,-0.5380275868489699,0.8352017672352691,0.9916980113371251,21706,21709,4,13446661,Hypo (ALS<Ctrl),FALSE
chr21,41374054,41374142,89,*,4,0.5114917643592318,-0.3802265493578656,-0.5379883377632021,0.8352076737702594,0.9916980113371251,258245,258248,4,41374098,Hypo (ALS<Ctrl),FALSE
chr21,26312078,26312117,40,*,3,0.15268930785163934,-0.08256770245240548,-0.5378763798376323,0.8352372064452109,0.9916980113371251,110776,110778,3,26312097,Hypo (ALS<Ctrl),FALSE
chr21,18879417,18879451,35,*,5,0.48141015082899113,0.19422921668402046,0.5377328511557051,0.835313991400085,0.9916980113371251,57391,57395,5,18879434,Hyper (ALS>Ctrl),FALSE
chr21,22793409,22794594,1186,*,7,1.7456781700136306,0.17763546398938654,0.537666046538975,0.835349430610027,0.9916980113371251,83678,83684,7,22794001,Hyper (ALS>Ctrl),FALSE
chr21,25813862,25814455,594,*,6,0.8856445050288592,0.1412640515482007,0.5372643072389751,0.8354911874497944,0.9916980113371251,105677,105682,6,25814158,Hyper (ALS>Ctrl),FALSE
chr21,31695094,31695853,760,*,6,0.45186358394830384,-0.13899054190219212,-0.5371660225639318,0.8355089070547654,0.9916980113371251,156064,156069,6,31695473,Hypo (ALS<Ctrl),FALSE
chr21,45511641,45511735,95,*,16,1.2823503956172293,0.18944481113505507,0.5371461501285966,0.835520720124746,0.9916980113371251,309717,309732,16,45511688,Hyper (ALS>Ctrl),FALSE
chr21,39706222,39706855,634,*,7,0.6857764330439902,0.14409591275549155,0.5371034063935365,0.8355443462647073,0.9916980113371251,241419,241425,7,39706538,Hyper (ALS>Ctrl),FALSE
chr21,41986582,41986974,393,*,6,0.3659121399728459,-0.12065080217086772,-0.5370203877625968,0.8355856920096395,0.9916980113371251,266990,266995,6,41986778,Hypo (ALS<Ctrl),FALSE
chr21,29476312,29476372,61,*,7,0.4951742621375643,-0.3042924427139836,-0.5367826309185908,0.8356861031044748,0.9916980113371251,135325,135331,7,29476342,Hypo (ALS<Ctrl),FALSE
chr21,36533484,36533547,64,*,6,0.3565458950425482,0.2139149072993141,0.5367550718859327,0.8356920096394651,0.9916980113371251,206297,206302,6,36533515,Hyper (ALS>Ctrl),FALSE
chr21,38255918,38256306,389,*,6,2.1690467758096847,0.3367898109572605,0.5365473607416988,0.8357628880593488,0.9916980113371251,225070,225075,6,38256112,Hyper (ALS>Ctrl),FALSE
chr21,10449615,10450155,541,*,13,1.3925296647380476,0.1035062777367208,0.5360634901156205,0.8359282710390776,0.9916980113371251,12917,12929,13,10449885,Hyper (ALS>Ctrl),FALSE
chr21,13127290,13127437,148,*,4,0.4309710211584503,0.2746617575186366,0.5359072913606197,0.8359755233190002,0.9916980113371251,20213,20216,4,13127363,Hyper (ALS>Ctrl),FALSE
chr21,16417832,16418351,520,*,3,0.41448219939316855,0.29222735257589333,0.5358811094063287,0.835993242923971,0.9916980113371251,41549,41551,3,16418091,Hyper (ALS>Ctrl),FALSE
chr21,18672258,18672339,82,*,5,0.32576130761983063,0.174019817669771,0.5358737900467473,0.836010962528942,0.9916980113371251,56145,56149,5,18672298,Hyper (ALS>Ctrl),FALSE
chr21,15731864,15732445,582,*,7,0.5075013508939012,-0.18229522659806247,-0.5355427411921336,0.8361172801587676,0.9916980113371251,36221,36227,7,15732154,Hypo (ALS<Ctrl),FALSE
chr21,30158449,30158803,355,*,4,0.681345425308459,0.3594857610974395,0.5354001815813,0.836140906298729,0.9916980113371251,141020,141023,4,30158626,Hyper (ALS>Ctrl),FALSE
chr21,43585506,43585789,284,*,5,0.5413064989570332,-0.19247509737584195,-0.5353604348739875,0.8361822520436611,0.9916980113371251,284743,284747,5,43585647,Hypo (ALS<Ctrl),FALSE
chr21,46378365,46378723,359,*,9,0.5053800124185981,-0.1355133355658016,-0.5353510566549127,0.8361822520436611,0.9916980113371251,319719,319727,9,46378544,Hypo (ALS<Ctrl),FALSE
chr21,19243958,19244023,66,*,3,0.8100222269033835,-0.41545980640995434,-0.5353041308306786,0.8362235977885933,0.9916980113371251,59925,59927,3,19243990,Hypo (ALS<Ctrl),FALSE
chr21,26823942,26824041,100,*,4,0.29252028925792417,0.20275779051979914,0.5350693127325898,0.8364007938383027,0.9916980113371251,114863,114866,4,26823991,Hyper (ALS>Ctrl),FALSE
chr21,45438684,45438759,76,*,5,3.399904874102308,-0.4565480550891514,-0.5347069543345073,0.8366016160279733,0.9916980113371251,308812,308816,5,45438721,Hypo (ALS<Ctrl),FALSE
chr21,26136265,26136334,70,*,7,0.4546294951949631,-0.10241212329776823,-0.5346986600495397,0.8366075225629637,0.9916980113371251,109221,109227,7,26136299,Hypo (ALS<Ctrl),FALSE
chr21,23850504,23851211,708,*,9,0.5052825604835538,-0.08054799885182118,-0.534522478317593,0.8368496904975665,0.9916980113371251,91112,91120,9,23850857,Hypo (ALS<Ctrl),FALSE
chr21,40690931,40691261,331,*,3,0.23606911119888946,-0.43067799462492673,-0.5344738750593534,0.8368733166375277,0.9916980113371251,251147,251149,3,40691096,Hypo (ALS<Ctrl),FALSE
chr21,20758252,20758864,613,*,3,0.8497991242894299,-0.41470057186486653,-0.5344382361860699,0.8368851297075084,0.9916980113371251,70593,70595,3,20758558,Hypo (ALS<Ctrl),FALSE
chr21,35611239,35611529,291,*,7,0.5442884573923817,-0.10252941034575407,-0.5344296186122883,0.836896942777489,0.9916980113371251,195433,195439,7,35611384,Hypo (ALS<Ctrl),FALSE
chr21,45003381,45003679,299,*,9,0.6785245108968447,-0.15564070235600472,-0.534104759824428,0.8370209800122856,0.9916980113371251,302713,302721,9,45003530,Hypo (ALS<Ctrl),FALSE
chr21,33885399,33885928,530,*,12,1.055390416531619,0.09816514651356326,0.5340625288263718,0.8370268865472759,0.9916980113371251,179166,179177,12,33885663,Hyper (ALS>Ctrl),FALSE
chr21,17059373,17059648,276,*,5,0.3171358236845524,-0.23664726489086166,-0.5339848451103804,0.8370623257572178,0.9916980113371251,45988,45992,5,17059510,Hypo (ALS<Ctrl),FALSE
chr21,32268013,32268055,43,*,6,0.7910325384067671,0.2146300393193897,0.5337833652328408,0.8371863629920143,0.9916980113371251,162257,162262,6,32268034,Hyper (ALS>Ctrl),FALSE
chr21,15222955,15223438,484,*,8,1.5486511018164477,-0.2527072428098683,-0.5336647119069646,0.8372454283419175,0.9916980113371251,32479,32486,8,15223196,Hypo (ALS<Ctrl),FALSE
chr21,22432695,22432902,208,*,3,0.2821410136041496,0.24642462573671725,0.5334709629225354,0.8372867740868497,0.9916980113371251,81128,81130,3,22432798,Hyper (ALS>Ctrl),FALSE
chr21,44672564,44673978,1415,*,9,1.7299076132598485,-0.18816225582502627,-0.5333818107551278,0.8373044936918206,0.9916980113371251,298299,298307,9,44673271,Hypo (ALS<Ctrl),FALSE
chr21,34160975,34161445,471,*,6,0.9089323128775038,-0.24989476279221629,-0.533278269478912,0.8373694655767141,0.9916980113371251,182247,182252,6,34161210,Hypo (ALS<Ctrl),FALSE
chr21,17054197,17054700,504,*,7,1.8080656767044685,0.2570388373990624,0.5330560248028926,0.837463970136559,0.9916980113371251,45961,45967,7,17054448,Hyper (ALS>Ctrl),FALSE
chr21,36911970,36912066,97,*,4,0.3517276281166194,-0.12782845823391908,-0.533031201355228,0.8374698766715494,0.9916980113371251,211400,211403,4,36912018,Hypo (ALS<Ctrl),FALSE
chr21,19856721,19856970,250,*,6,0.36252680341237653,-0.1369315971328739,-0.5330244486098336,0.8374757832065397,0.9916980113371251,64160,64165,6,19856845,Hypo (ALS<Ctrl),FALSE
chr21,22098378,22099531,1154,*,5,0.5453608463451056,0.2155647165951309,0.5329488084975733,0.8374875962765204,0.9916980113371251,80245,80249,5,22098954,Hyper (ALS>Ctrl),FALSE
chr21,24096349,24096539,191,*,3,0.17505419526119934,-0.21620708302965658,-0.5328149057480295,0.8375466616264234,0.9916980113371251,93015,93017,3,24096444,Hypo (ALS<Ctrl),FALSE
chr21,25708843,25709315,473,*,3,0.5390050703900605,-0.3678437012459866,-0.5326692632083903,0.837593913906346,0.9916980113371251,104560,104562,3,25709079,Hypo (ALS<Ctrl),FALSE
chr21,26681747,26681984,238,*,3,0.37739204830777534,-0.3204069141936162,-0.532625398417624,0.8376057269763266,0.9916980113371251,113624,113626,3,26681865,Hypo (ALS<Ctrl),FALSE
chr21,36351720,36352474,755,*,4,0.41162607373590654,-0.2716896811054805,-0.5323540266743015,0.8377120446061522,0.9916980113371251,203688,203691,4,36352097,Hypo (ALS<Ctrl),FALSE
chr21,41076105,41076598,494,*,8,0.7852634126046389,-0.07855704862070043,-0.5318357507132929,0.8379010537258422,0.9916980113371251,254656,254663,8,41076351,Hypo (ALS<Ctrl),FALSE
chr21,44407607,44407795,189,*,8,0.6199811330268481,-0.13802159329003172,-0.5315085066252164,0.8380250909606388,0.9916980113371251,294953,294960,8,44407701,Hypo (ALS<Ctrl),FALSE
chr21,27376407,27376634,228,*,6,1.4063179943611195,0.2484877601065596,0.531486405461044,0.8380309974956291,0.9916980113371251,119241,119246,6,27376520,Hyper (ALS>Ctrl),FALSE
chr21,26400920,26402611,1692,*,9,1.2760995902783436,0.18108719255167516,0.531400776374576,0.8380487171006001,0.9916980113371251,111396,111404,9,26401765,Hyper (ALS>Ctrl),FALSE
chr21,9795493,9795802,310,*,11,0.978349855558909,0.1217374787019713,0.5313401672587316,0.8380605301705807,0.9916980113371251,8485,8495,11,9795647,Hyper (ALS>Ctrl),FALSE
chr21,37436984,37437950,967,*,5,1.096803482151155,0.23945690093462146,0.5309331570484449,0.8382259131503095,0.9916980113371251,217442,217446,5,37437467,Hyper (ALS>Ctrl),FALSE
chr21,33127629,33127895,267,*,8,0.8586435848049332,-0.10313914456350756,-0.530628581082048,0.8383381373151254,0.9916980113371251,171477,171484,8,33127762,Hypo (ALS<Ctrl),FALSE
